OID;VIN;SPZ_TIRBAZAR;SPZ_UNIQA;STATUS;DETAIL
18642;ZCFC70A320D512496;6E51836;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18806;ZCFC70C0005858141;2TK0411;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17293;ZCFC70C0005882623;1ST7414;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17832;ZCFC70C1005991092;5Z34050;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17301;ZCFC70F000D533640;5M62171;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18380;ZCFC735B005347800;4SX1446;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19172;ZCFC735B105336501;8AC8775;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19550;ZCFC735B105378442;2BN4772;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19340;ZCFC735B205455853;6J98184;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19773;ZCFC735B305364820;9AN1746;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19765;ZCFC735B305397039;1AJT053;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19633;ZCFC735B305441329;8AY0347;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17672;ZCFC735B505325484;8P86565;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18851;ZCFC735B605395768;4SE8714;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19327;ZCFC735B605403738;5SI9120;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19454;ZCFC735B705395228;8AM3209;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17795;ZCFC735B905425572;8AT7804;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19443;ZCFC735B905431453;9AD3056;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19772;ZCFC735BX05458919;9AB1117;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17963;ZCFC735F805517145;9AP2217;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17673;ZCFC835F205487413;9P01204;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18607;ZCFC870F605487087;2TE7375;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18983;ZCFC935B305359272;9AM0649;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19596;ZCFCA35B30D694383;9AU7803;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19239;ZCFCA35B40D672375;1ALR728;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19240;ZCFCA35B40D677303;1AKK494;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18356;ZCFCA35BX05342248;6SC1201;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19684;ZCFCA50B305313791;7AU4799;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18471;ZCFCA50B405420946;5SC9569;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18721;ZCFCA50B705441404;5SR7468;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18470;ZCFCA50B905420621;9C25203;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18811;ZCFCB35B105629992;6SR1527;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18545;ZCFCB35B605562581;1AFC560;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18821;ZCFCB35B805633618;6SR1537;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18810;ZCFCB35B805633991;6SR1511;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18839;ZCFCB35BX05614942;1AIK277;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18818;ZCFCB35BX05633992;6SR1518;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18982;ZCFCC35A005257503;5SR6536;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17321;ZCFCC35A105187493;6AM3686;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19825;ZCFCC35A205178995;5Z95993;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19322;ZCFCC35A205294665;1AKL683;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17322;ZCFCC35A305187494;6AM3685;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18738;ZCFCC35A605125880;5Z87350;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19513;ZCFCC35A6H5151486;1CF1374;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19743;ZCFCC35A805164633;4SE4537;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19450;ZCFCD35A405271109;4SE6342;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17803;ZCFCD35A905297351;9AK6058;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18980;ZCFCE35A105222110;6AV8736;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18031;ZCFCE35B305538634;6SF4222;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19007;ZCFCE35B805538578;6SF4036;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18845;ZCFCE35BX05536413;1ADJ110;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18844;ZCFCE35BX05536816;6SI9395;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19402;ZCFCF35A105302603;7J66855;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19186;ZCFCG35A205398917;2TP9155;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19179;ZCFCG35A305425266;6SK0248;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18430;ZCFCH35A305367284;7E38394;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19932;ZCFCH35A605344033;8AB8770;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18993;ZCFCL35A205452230;6SR3897;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18783;ZCFCL35A405452231;5SR7122;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18781;ZCFCL35A605452229;5SV7261;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19067;ZCFCL35A805451731;5SR7352;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19229;ZCFCM35AX05404522;6SK9521;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19585;ZCFCN65A505374859;6E56430;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19487;ZCFCN65A805344383;6E51690;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
16946;ZCFD55C8005895824;2AP1761;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17628;ZFA24400007795777;8U38113;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17799;ZFA25000001086153;2SV7372;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17523;ZFA25000001513006;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17405;ZFA25000001552819;3SB2380;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18859;ZFA25000001588472;4J03292;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19496;ZFA25000001612169;9S31344;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17541;ZFA25000001669682;3AH7059;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18333;ZFA25000001949459;5SN9744;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18268;ZFA25000001997625;4P77500;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18245;ZFA25000002001398;2AI1280;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17823;ZFA25000002011230;9AD3453;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18555;ZFA25000002128487;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19223;ZFA25000002160176;5C59644;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18715;ZFA25000002184746;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18122;ZFA25000002198116;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18143;ZFA25000002207497;3AJ2384;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17805;ZFA25000002241494;3AF0257;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18039;ZFA25000002250739;2SH2969;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18041;ZFA25000002252203;2SD8898;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19162;ZFA25000002261133;5E72206;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18705;ZFA25000002266513;5SK8887;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19204;ZFA25000002305875;3AD1946;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17507;ZFA25000002307628;3AD2049;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19019;ZFA25000002473722;2SN9808;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19536;ZFA25000002514368;7U72540;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
16894;ZFA25000002529062;4L84824;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17319;ZFA25000002533795;4AB4993;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18053;ZFA25000002560715;3AY9982;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17770;ZFA25000002565578;5H94961;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17471;ZFA25000002570894;5H86451;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18163;ZFA25000002574237;9B55926;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17373;ZFA25000002590280;3SC5219;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17876;ZFA25000002591496;6H04656;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18059;ZFA25000002591497;5Z53861;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17769;ZFA25000002603736;5H94963;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18271;ZFA25000002644219;5Z33658;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17472;ZFA25000002656581;5H94964;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17473;ZFA25000002659964;6H01006;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18382;ZFA25000002713539;8U05054;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19426;ZFA25000002783618;1BS9070;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18198;ZFA25000002795939;4AP9483;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19424;ZFA25000002809162;2BP8623;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17395;ZFA25000002825687;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17540;ZFA25000002843267;7C15076;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18581;ZFA25000002858392;6SC0545;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18365;ZFA25000002874040;4AU9388;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18364;ZFA25000002894428;4AU9862;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17687;ZFA25000002901404;4AV6749;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18418;ZFA25000002901466;5AR2705;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17406;ZFA25000002903538;5L03244;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18064;ZFA25000002921569;5Z74997;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19880;ZFA25000002925288;1BI2931;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18988;ZFA25000002927809;1AFJ851;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19499;ZFA25000002941328;3SP7418;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18321;ZFA25000002942661;8AH3836;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17560;ZFA25000002947710;5AA1637;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18029;ZFA25000002947726;5AA1620;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17420;ZFA25000002962847;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18587;ZFA25000002967221;6SC0541;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17550;ZFA25000002A39510;5AL9384;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18740;ZFA25000002A42199;1AHB556;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18707;ZFA25000002A49344;6J68398;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18249;ZFA25000002A52304;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17791;ZFA25000002A73296;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18585;ZFA25000002A90384;6SC0522;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17552;ZFA25000002B14307;5AP4215;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17756;ZFA25000002B16474;3SX2340;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18605;ZFA25000002B16960;5SK9226;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
16350;ZFA25000002B51143;5E76697;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19219;ZFA25000002B60714;3SZ3191;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19386;ZFA25000002B62427;5E80978;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19460;ZFA25000002B99345;5AT8508;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
16352;ZFA25000002C07833;5E79691;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19481;ZFA25000002C39776;6AH1297;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18355;ZFA25000002C42548;7AP8150;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
16990;ZFA25000002C48850;5E87281;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17411;ZFA25000002C56760;8U92157;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18946;ZFA25000002C76178;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19335;ZFA25000002C95267;;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18991;ZFA25000002C96361;7C93298;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
19950;ZFA25000002C96735;8AU6759;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
17764;ZFA25000002D35739;6AF1592;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18673;ZFA25000002E12783;4SC9235;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18792;ZFA25000002E28633;4SC7337;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
18615;ZFA25000002E43665;8AY3179;;CHYBÍ V UNIQA;Aktivní vozidlo nebylo nalezeno v UNIQA ani Allianz a poznámka TIRBazar neobsahuje informaci o depozitu.
